TIME,GEO,NACE_R2,UNIT,WAT_PROC,Value,Flag and Footnotes
2003,Wien,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,K�rnten,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Steiermark,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Ober�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Salzburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Tirol,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Vorarlberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,L�dzkie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Mazowieckie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Malopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Slaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Lubelskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Podkarpackie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Swietokrzyskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Podlaskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Wielkopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Zachodniopomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Lubuskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Dolnoslaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Opolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Kujawsko-Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Warminsko-Mazurskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Nord-Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Centru,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Sydsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,V�stsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Norra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Mellersta Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,�vre Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Istanbul,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Tekirdag, Edirne, Kirklareli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Balikesir, �anakkale",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Izmir,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Aydin, Denizli, Mugla",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Manisa, Afyonkarahisar, K�tahya, Usak",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Bursa, Eskisehir, Bilecik",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,Ankara,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Konya, Karaman",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Antalya, Isparta, Burdur",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Adana, Mersin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Hatay, Kahramanmaras, Osmaniye",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Kayseri, Sivas, Yozgat",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Zonguldak, Karab�k, Bartin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Kastamonu, �ankiri, Sinop",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Samsun, Tokat, �orum, Amasya",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Erzurum, Erzincan, Bayburt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Agri, Kars, Igdir, Ardahan",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Malatya, Elazig, Bing�l, Tunceli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Van, Mus, Bitlis, Hakkari",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Gaziantep, Adiyaman, Kilis",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Sanliurfa, Diyarbakir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2003,"Mardin, Batman, Sirnak, Siirt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Severozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2004,Severen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2004,Severoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2004,Yugoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2004,Yugozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2004,Yuzhen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),97,
2004,Praha,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Stredn� Cechy,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Jihoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Severoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Severov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Jihov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Stredn� Morava,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Moravskoslezsko,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Stuttgart,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Karlsruhe,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Freiburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,T�bingen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Oberbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Niederbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Oberpfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Oberfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Mittelfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Unterfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Schwaben,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Berlin,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Brandenburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Bremen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Hamburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Darmstadt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Gie�en,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Kassel,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Mecklenburg-Vorpommern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Braunschweig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Hannover,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,L�neburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Weser-Ems,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,D�sseldorf,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,K�ln,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,M�nster,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Detmold,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Arnsberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Koblenz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Trier,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Rheinhessen-Pfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Saarland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Dresden,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Chemnitz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Leipzig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Sachsen-Anhalt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Schleswig-Holstein,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Th�ringen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Croatia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Jadranska Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Kontinentalna Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Burgenland (AT),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Nieder�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Wien,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,K�rnten,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Steiermark,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Ober�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Salzburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Tirol,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Vorarlberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,L�dzkie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Mazowieckie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Malopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Slaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Lubelskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Podkarpackie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Swietokrzyskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Podlaskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Wielkopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Zachodniopomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Lubuskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Dolnoslaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Opolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Kujawsko-Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Warminsko-Mazurskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Nord-Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Centru,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Sydsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,V�stsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Norra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Mellersta Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,�vre Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Istanbul,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Tekirdag, Edirne, Kirklareli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Balikesir, �anakkale",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Izmir,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Aydin, Denizli, Mugla",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Manisa, Afyonkarahisar, K�tahya, Usak",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Bursa, Eskisehir, Bilecik",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,Ankara,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Konya, Karaman",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Antalya, Isparta, Burdur",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Adana, Mersin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Hatay, Kahramanmaras, Osmaniye",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Kayseri, Sivas, Yozgat",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Zonguldak, Karab�k, Bartin",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Kastamonu, �ankiri, Sinop",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Samsun, Tokat, �orum, Amasya",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Erzurum, Erzincan, Bayburt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Agri, Kars, Igdir, Ardahan",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Malatya, Elazig, Bing�l, Tunceli",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Van, Mus, Bitlis, Hakkari",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Gaziantep, Adiyaman, Kilis",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Sanliurfa, Diyarbakir",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2004,"Mardin, Batman, Sirnak, Siirt",Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2005,Severozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.11,
2005,Severen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.22,
2005,Severoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.86,
2005,Yugoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.69,
2005,Yugozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),98.89,
2005,Yuzhen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),97.53,
2005,Praha,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Stredn� Cechy,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Jihoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Severoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Severov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Jihov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Stredn� Morava,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Moravskoslezsko,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Stuttgart,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Karlsruhe,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Freiburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,T�bingen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Oberbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Niederbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Oberpfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Oberfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Mittelfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Unterfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Schwaben,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Berlin,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Brandenburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Bremen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Hamburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Darmstadt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Gie�en,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Kassel,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Mecklenburg-Vorpommern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Braunschweig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Hannover,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,L�neburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Weser-Ems,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,D�sseldorf,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,K�ln,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,M�nster,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Detmold,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Arnsberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Koblenz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Trier,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Rheinhessen-Pfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Saarland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Dresden,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Chemnitz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Leipzig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Sachsen-Anhalt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Schleswig-Holstein,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Th�ringen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Croatia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Jadranska Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Kontinentalna Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Burgenland (AT),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Nieder�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Wien,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,K�rnten,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Steiermark,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Ober�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Salzburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Tirol,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Vorarlberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,L�dzkie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),89,
2005,Mazowieckie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),80,
2005,Malopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),74,
2005,Slaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2005,Lubelskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),79,
2005,Podkarpackie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),74,
2005,Swietokrzyskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),82,
2005,Podlaskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),86,
2005,Wielkopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),92,
2005,Zachodniopomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2005,Lubuskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),88,
2005,Dolnoslaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),91,
2005,Opolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2005,Kujawsko-Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2005,Warminsko-Mazurskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),88,
2005,Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),92,
2005,Nord-Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Centru,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2005,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2005,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),84,
2005,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),80,
2005,Sydsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2005,V�stsverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),83,
2005,Norra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),80,
2005,Mellersta Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),80,
2005,�vre Norrland,Total - all NACE activities,Percentage,Population connected to public water supply (%),87,
2005,Istanbul,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2005,"Tekirdag, Edirne, Kirklareli",Total - all NACE activities,Percentage,Population connected to public water supply (%),76,
2005,"Balikesir, �anakkale",Total - all NACE activities,Percentage,Population connected to public water supply (%),63,
2005,Izmir,Total - all NACE activities,Percentage,Population connected to public water supply (%),89,
2005,"Aydin, Denizli, Mugla",Total - all NACE activities,Percentage,Population connected to public water supply (%),72,
2005,"Manisa, Afyonkarahisar, K�tahya, Usak",Total - all NACE activities,Percentage,Population connected to public water supply (%),76,
2005,"Bursa, Eskisehir, Bilecik",Total - all NACE activities,Percentage,Population connected to public water supply (%),86,
2005,"Kocaeli, Sakarya, D�zce, Bolu, Yalova",Total - all NACE activities,Percentage,Population connected to public water supply (%),77,
2005,Ankara,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2005,"Konya, Karaman",Total - all NACE activities,Percentage,Population connected to public water supply (%),88,
2005,"Antalya, Isparta, Burdur",Total - all NACE activities,Percentage,Population connected to public water supply (%),82,
2005,"Adana, Mersin",Total - all NACE activities,Percentage,Population connected to public water supply (%),86,
2005,"Hatay, Kahramanmaras, Osmaniye",Total - all NACE activities,Percentage,Population connected to public water supply (%),75,
2005,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Total - all NACE activities,Percentage,Population connected to public water supply (%),82,
2005,"Kayseri, Sivas, Yozgat",Total - all NACE activities,Percentage,Population connected to public water supply (%),78,
2005,"Zonguldak, Karab�k, Bartin",Total - all NACE activities,Percentage,Population connected to public water supply (%),60,
2005,"Kastamonu, �ankiri, Sinop",Total - all NACE activities,Percentage,Population connected to public water supply (%),54,
2005,"Samsun, Tokat, �orum, Amasya",Total - all NACE activities,Percentage,Population connected to public water supply (%),54,
2005,"Trabzon, Ordu, Giresun, Rize, Artvin, G�m�shane",Total - all NACE activities,Percentage,Population connected to public water supply (%),60,
2005,"Erzurum, Erzincan, Bayburt",Total - all NACE activities,Percentage,Population connected to public water supply (%),69,
2005,"Agri, Kars, Igdir, Ardahan",Total - all NACE activities,Percentage,Population connected to public water supply (%),50,
2005,"Malatya, Elazig, Bing�l, Tunceli",Total - all NACE activities,Percentage,Population connected to public water supply (%),75,
2005,"Van, Mus, Bitlis, Hakkari",Total - all NACE activities,Percentage,Population connected to public water supply (%),57,
2005,"Gaziantep, Adiyaman, Kilis",Total - all NACE activities,Percentage,Population connected to public water supply (%),80,
2005,"Sanliurfa, Diyarbakir",Total - all NACE activities,Percentage,Population connected to public water supply (%),67,
2005,"Mardin, Batman, Sirnak, Siirt",Total - all NACE activities,Percentage,Population connected to public water supply (%),69,
2006,R�gion de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2006,Severozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.11,
2006,Severen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.22,
2006,Severoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.86,
