"TIME","RBD","WAT_PROC","NACE_R2","UNIT","Value","Flag and Footnotes"
"2012","Western Cantabrian RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","25.2",""
"2012","Eastern Cantabrian RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.862",""
"2012","Duero - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,802.612",""
"2012","Tagus - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","915.375",""
"2012","Guadiana - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,788.336",""
"2012","Guadalquivir - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","2,854.11",""
"2012","Andalusia Mediterranean Basins - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","536.577",""
"2012","Guadalete and Barbate - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","217.531",""
"2012","Tinto, Odiel and Piedras - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","107.002",""
"2012","Segura - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","726.853",""
"2012","Júcar - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,508.36",""
"2012","Ebro - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3,503.852",""
"2012","Catalonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","373.335",""
"2012","Balearic Islands - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","57.22",""
"2012","Gran Canaria - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","64.558",""
"2012","Ceuta - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2012","France","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Croatia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Danube - RBD (HR)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Adriatic - RBD (HR)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Italy","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Eastern Alps - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Po - RBD (IT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Northern Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Serchio - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Middle Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Southern Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Sardinia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Sicily - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Cyprus","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","53.8",""
"2012","Cyprus - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","53.8",""
"2012","Latvia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","37.9","e"
"2012","Daugava - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Gauja (Koiva) - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Lielupe - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Venta - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Lithuania","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","59.45","e"
"2012","Nemunas - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Venta - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Lielupe - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Daugava - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Luxembourg","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Meuse / Maas - RBD (LU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Rhine - RBD (LU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Hungary","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Danube - RBD (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Balaton","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Dráva / Drau (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Danube (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Tisza / Tysa (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Malta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","26.78",""
"2012","Malta - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","26.78",""
"2012","Netherlands","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","99.5","e"
"2012","Austria","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Poland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,102.439",""
"2012","Danube - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2012","Vistula / Wisla - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","608.539",""
"2012","Little Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","56.847",""
"2012","Upper Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","160.273",""
"2012","Middle Vistula without Bug and Narew","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","246.154",""
"2012","Bug and Narew","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","92.678",""
"2012","Lower Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","52.588",""
"2012","Swieza - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.863",""
"2012","Jarft - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2012","Labe / Elbe - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2012","Odra / Oder - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","483.928",""
"2012","Upper Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","16.719",""
"2012","Middle Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","272.33",""
"2012","Warta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","162.514",""
"2012","Lower Oder and Western Coast","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","32.366",""
"2012","Pregolya / Prieglius - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","8.091",""
"2012","Nemunas - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.018",""
"2012","Dniester - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2012","Portugal","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Minho and Lima - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Cavado, Ave and Leca - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Douro - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Vouga, Mondego and Lis - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Tagus and Western Basins - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Sado and Mira - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Guadiana - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Algarve Basins - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Azores - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Madeira - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Slovenia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.87",""
"2012","Danube - RBD (SI)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.71",""
"2012","North Adriatic - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.16",""
"2012","Sweden","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Bothnian Bay - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Bothnian Sea - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","North Baltic Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","South Baltic Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Skagerrak and Kattegat - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Iceland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","96","e"
"2012","Switzerland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","202.6","e"
"2012","Rhine - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","92.39",""
"2012","Rhône - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","101.06",""
"2012","Po - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.01",""
"2012","Danube - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.2",""
"2012","Former Yugoslav Republic of Macedonia, the","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Serbia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","137.4","e"
"2012","Turkey","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Belgium","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Scheldt/Escaut - RBD (BE-Brussels)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.01",""
"2013","Schelde/Escaut - RBD (BE-Flemish region)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Maas/Meuse - RBD (BE-Flemish region)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Bulgaria","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","296.16",""
"2013","Danube - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","11.89",""
"2013","Black Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","5.91",""
"2013","East Aegean - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","271.83",""
"2013","West Aegean - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","6.53",""
"2013","Czech Republic","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","51.6",""
"2013","Danube - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","25.5",""
"2013","Dyje / Thaya","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","21.7",""
"2013","Other tributaries of the Danube","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2013","Morava / March (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.8",""
"2013","Labe / Elbe - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","24.3",""
"2013","Upper and middle Labe / Elbe (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","9.1",""
"2013","Upper Vltava / Moldau","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","2.1",""
"2013","Berounka","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2013","Lower Vltava / Moldau","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","2.9",""
"2013","Ohre and lower Labe / Elbe (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","8.6",""
"2013","Odra / Oder - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.8",""
"2013","Upper Odra / Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2013","Luzická Nisa and other tributaries of the Odra / Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.1",""
"2013","Germany (until 1990 former territory of the FRG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","315.27","e"
"2013","Danube - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Rhine - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Lake Constance/Alpine Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Hochrhein","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Oberrhein","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Neckar","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Main","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Moselle-Saar (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Middle Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Lower Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Rhine delta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Ems - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Upper Ems, Ems-Nordradde, Hase","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Leda-Jümme, lower Ems, Ems-estuary","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Weser - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Werra","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Fulda-Diemel","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Weser","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Aller","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Leine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Tide-Weser","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Elbe / Labe - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Mulde-Elbe-Schwarze Elster","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Mittelelbe-Elde","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Havel","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Tide-Elbe","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Oder / Odra - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Maas / Meuse - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Eider - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Schlei-Trave - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Warnow-Peene - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Estonia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","4.9","e"
"2013","Greece","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","7,221.11","e"
"2013","Western Peloponnese - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","183.1",""
"2013","Northern Peloponnese - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","422.68",""
"2013","Eastern Peloponnese - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","334.32",""
"2013","Western Central Greece - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","348",""
"2013","Epirus - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","313",""
"2013","Attica - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","63.2",""
"2013","Eastern Central Greece - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","723.19",""
"2013","Thessalia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,227",""
"2013","Western Macedonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","569.88",""
"2013","Central Macedonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,191.98",""
"2013","Eastern Macedonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","762.81",""
"2013","Thrace - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","690.4",""
"2013","Crete - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","344.1",""
"2013","Aegean Islands - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","47.45",""
"2013","Spain","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","14,556.82","e"
"2013","Miño-Sil - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","29.646",""
"2013","Galician Coast - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","20.594",""
"2013","Western Cantabrian RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","26.95",""
"2013","Eastern Cantabrian RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.719",""
"2013","Duero - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","2,107.261",""
"2013","Tagus - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","820.054",""
"2013","Guadiana - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,585.696",""
"2013","Guadalquivir - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3,188.094",""
"2013","Andalusia Mediterranean Basins - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","599.536",""
"2013","Guadalete and Barbate - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","243.055",""
"2013","Tinto, Odiel and Piedras - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","119.557",""
"2013","Segura - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","829.303",""
"2013","Júcar - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,711.869",""
"2013","Ebro - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3,377.583",""
"2013","Catalonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","333.013",""
"2013","Balearic Islands - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","60.42",""
"2013","Gran Canaria - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","72.782",""
"2013","Ceuta - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2013","France","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Croatia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Danube - RBD (HR)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Adriatic - RBD (HR)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Italy","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Eastern Alps - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Po - RBD (IT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Northern Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Serchio - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Middle Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Southern Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Sardinia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Sicily - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Cyprus","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","64.8",""
"2013","Cyprus - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","64.8",""
"2013","Latvia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","35.8","e"
"2013","Daugava - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Gauja (Koiva) - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Lielupe - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Venta - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Lithuania","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","58.81","e"
"2013","Nemunas - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","45.362",""
"2013","Venta - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","5.687",""
"2013","Lielupe - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.781",""
"2013","Daugava - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","6.984",""
"2013","Luxembourg","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Meuse / Maas - RBD (LU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Rhine - RBD (LU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Hungary","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Danube - RBD (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Balaton","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Dráva / Drau (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Danube (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Tisza / Tysa (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Malta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","31.57",""
"2013","Malta - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","31.57",""
"2013","Netherlands","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","147.9","e"
"2013","Austria","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Poland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,080.399",""
"2013","Danube - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2013","Vistula / Wisla - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","594.994",""
"2013","Little Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","60.481",""
"2013","Upper Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","156.87",""
"2013","Middle Vistula without Bug and Narew","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","236.24",""
"2013","Bug and Narew","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","92.654",""
"2013","Lower Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","48.75",""
"2013","Swieza - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.863",""
"2013","Jarft - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2013","Labe / Elbe - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2013","Odra / Oder - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","476.004",""
"2013","Upper Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","16.953",""
"2013","Middle Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","264.816",""
"2013","Warta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","160.742",""
"2013","Lower Oder and Western Coast","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","33.493",""
"2013","Pregolya / Prieglius - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","7.528",""
"2013","Nemunas - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.01",""
"2013","Dniester - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2013","Portugal","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Minho and Lima - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Cavado, Ave and Leca - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Douro - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
